country,variable,value,estimate_weighted,estimate_weighted_se,estimate_weighted_95ci_low,estimate_weighted_95ci_upp,n_unweighted,question_text,notes
MX,social_media_supported,Less supported,0.3125988153352973,0.012815180813624401,0.2880411142503734,0.33825550466710524,622,"Do you personally think that social media makes people feel more supported or less supported by other people? By supported, I mean how much people feel cared for by other people.",NA
MX,social_media_supported,More supported,0.6513481022744583,0.013577434229231697,0.6242807912075661,0.6774728741641307,1302,"Do you personally think that social media makes people feel more supported or less supported by other people? By supported, I mean how much people feel cared for by other people.",NA
MX,social_media_supported,DK/NR,0.036053082391097384,0.005020999461648222,0.027403895024840377,0.047299358707005655,77,"Do you personally think that social media makes people feel more supported or less supported by other people? By supported, I mean how much people feel cared for by other people.",NA
US,social_media_supported,Less supported,0.4525022560625777,0.012861289277526871,0.42743094557414046,0.4778169265578527,922,"Do you personally think that social media makes people feel more supported or less supported by other people? By supported, I mean how much people feel cared for by other people.",NA
US,social_media_supported,More supported,0.46631854717863874,0.012902196074892701,0.4411321061763299,0.4916778744669608,900,"Do you personally think that social media makes people feel more supported or less supported by other people? By supported, I mean how much people feel cared for by other people.",NA
US,social_media_supported,DK/NR,0.08117919695801595,0.006581039522655133,0.06917670856473647,0.09505151977882788,194,"Do you personally think that social media makes people feel more supported or less supported by other people? By supported, I mean how much people feel cared for by other people.",NA
BR,social_media_lonely,Less lonely,0.5594950952731893,0.013430429277292133,0.5330220811201427,0.585634025691184,1101,"Do you personally think that social media makes people feel more lonely or less lonely? By lonely, I mean how much people feel emotionally isolated from other people.",NA
BR,social_media_lonely,More lonely,0.41440491486119824,0.013551487123922266,0.3881103161396073,0.44119647311430515,825,"Do you personally think that social media makes people feel more lonely or less lonely? By lonely, I mean how much people feel emotionally isolated from other people.",NA
BR,social_media_lonely,DK/NR,0.026099989629222477,0.00350171905949178,0.020046512100684838,0.033918175477448,74,"Do you personally think that social media makes people feel more lonely or less lonely? By lonely, I mean how much people feel emotionally isolated from other people.",NA
EG,social_media_lonely,Less lonely,0.6554892793059321,0.011933659961523185,0.6317322685196356,0.6784936887378965,1331,"Do you personally think that social media makes people feel more lonely or less lonely? By lonely, I mean how much people feel emotionally isolated from other people.",NA
EG,social_media_lonely,More lonely,0.26575721895450427,0.011316130215600673,0.24417044939335242,0.28852392695173823,544,"Do you personally think that social media makes people feel more lonely or less lonely? By lonely, I mean how much people feel emotionally isolated from other people.",NA
EG,social_media_lonely,DK/NR,0.0787535017427979,0.007388245171380824,0.0654334978991622,0.09451079129134313,127,"Do you personally think that social media makes people feel more lonely or less lonely? By lonely, I mean how much people feel emotionally isolated from other people.",NA
FR,social_media_lonely,Less lonely,0.5161102833954576,0.013930391438114538,0.48877927924969566,0.5433452531569765,1028,"Do you personally think that social media makes people feel more lonely or less lonely? By lonely, I mean how much people feel emotionally isolated from other people.",NA
FR,social_media_lonely,More lonely,0.3876973138556046,0.013506355614903648,0.36157286515990933,0.4144838648808284,790,"Do you personally think that social media makes people feel more lonely or less lonely? By lonely, I mean how much people feel emotionally isolated from other people.",NA
FR,social_media_lonely,DK/NR,0.09619240286013958,0.008399691317601682,0.08093744615696416,0.11396605310904531,182,"Do you personally think that social media makes people feel more lonely or less lonely? By lonely, I mean how much people feel emotionally isolated from other people.",NA
ID,social_media_lonely,Less lonely,0.7864345438030341,0.0124098027136504,0.7610985899521933,0.8097551973290604,1667,"Do you personally think that social media makes people feel more lonely or less lonely? By lonely, I mean how much people feel emotionally isolated from other people.",NA
ID,social_media_lonely,More lonely,0.13529832068387693,0.009951006042984323,0.11694814654366308,0.15601907594451858,245,"Do you personally think that social media makes people feel more lonely or less lonely? By lonely, I mean how much people feel emotionally isolated from other people.",NA
ID,social_media_lonely,DK/NR,0.07826713562985045,0.009492184856671668,0.06156724874152647,0.09901884412887631,165,"Do you personally think that social media makes people feel more lonely or less lonely? By lonely, I mean how much people feel emotionally isolated from other people.",NA
IN,social_media_lonely,Less lonely,0.6131533774305994,0.012936086157073397,0.5875067441286577,0.6381874468356168,1261,"Do you personally think that social media makes people feel more lonely or less lonely? By lonely, I mean how much people feel emotionally isolated from other people.",NA
IN,social_media_lonely,More lonely,0.295300587622022,0.01340007957058276,0.2697250261992625,0.3222311807780961,584,"Do you personally think that social media makes people feel more lonely or less lonely? By lonely, I mean how much people feel emotionally isolated from other people.",NA
IN,social_media_lonely,DK/NR,0.09154603644804657,0.010774332785144296,0.07250129387656176,0.11497334104413238,155,"Do you personally think that social media makes people feel more lonely or less lonely? By lonely, I mean how much people feel emotionally isolated from other people.",NA
MX,social_media_lonely,Less lonely,0.6565250963632117,0.012079652625803107,0.6324700097634564,0.6798028352069446,1310,"Do you personally think that social media makes people feel more lonely or less lonely? By lonely, I mean how much people feel emotionally isolated from other people.",NA
MX,social_media_lonely,More lonely,0.3169988436518111,0.01164944413019394,0.2946133571469431,0.340264752956729,631,"Do you personally think that social media makes people feel more lonely or less lonely? By lonely, I mean how much people feel emotionally isolated from other people.",NA
MX,social_media_lonely,DK/NR,0.02647605998628447,0.003661704510858423,0.020169798596707852,0.03468423346337701,60,"Do you personally think that social media makes people feel more lonely or less lonely? By lonely, I mean how much people feel emotionally isolated from other people.",NA
US,social_media_lonely,Less lonely,0.3956065535964652,0.012673899899461005,0.3710482901477299,0.42070299994055066,792,"Do you personally think that social media makes people feel more lonely or less lonely? By lonely, I mean how much people feel emotionally isolated from other people.",NA
US,social_media_lonely,More lonely,0.5243129426637203,0.012901259789663605,0.49897968299090667,0.5495216941180313,1037,"Do you personally think that social media makes people feel more lonely or less lonely? By lonely, I mean how much people feel emotionally isolated from other people.",NA
US,social_media_lonely,DK/NR,0.08008050373925205,0.006520546645143717,0.06819319256951499,0.09383132467375303,187,"Do you personally think that social media makes people feel more lonely or less lonely? By lonely, I mean how much people feel emotionally isolated from other people.",NA
BR,interaction_target_freq_ff_far_7d,Never,0.15865243506277887,0.009933318839026919,0.14013355679513198,0.17910884453460924,324,How often did you interact with friends or family who live far away in the past 7 days?,NA
BR,interaction_target_freq_ff_far_7d,Only once,0.08091273249136878,0.0066809648708172535,0.06874452048053417,0.09501503937578676,164,How often did you interact with friends or family who live far away in the past 7 days?,NA
BR,interaction_target_freq_ff_far_7d,A few times,0.332221579586662,0.013013698256876715,0.3072186145045863,0.35820726882720516,635,How often did you interact with friends or family who live far away in the past 7 days?,NA
BR,interaction_target_freq_ff_far_7d,Once per day,0.13839221310714558,0.00906819952117398,0.12155332321556539,0.15714650839598232,281,How often did you interact with friends or family who live far away in the past 7 days?,NA
BR,interaction_target_freq_ff_far_7d,More than once per day,0.2848744811737142,0.013397973165425434,0.25935145709306284,0.3118516746497098,585,How often did you interact with friends or family who live far away in the past 7 days?,NA
BR,interaction_target_freq_ff_far_7d,DK/NR,0.004946559537932117,0.0018602422244267957,0.002363988504782041,0.010321305858517848,11,How often did you interact with friends or family who live far away in the past 7 days?,NA
